brand, type, premium, total_sales, avg_sale_price
Nike, KD, -33.85, 115, 86
Nike, KD, -47.78, 9, 47
Nike, KD, -16.67, 11, 50
Nike, KD, -11.33, 193, 133
Nike, KD, -14.67, 116, 128
Nike, KD, 7.69, 1, 140
Nike, KD, -28.67, 269, 107
Nike, KD, -34.4, 9, 82
Nike, KD, 9.33, 14, 164
Nike, KD, -39.2, 4, 76
Nike, KD, -37.33, 90, 94
Nike, KD, -32, 19, 102
Nike, KD, -29.33, 19, 106
Nike, KD, 73.33, 70, 260
Nike, KD, -24, 89, 114
Nike, KD, -30, 137, 105
Nike, KD, -37.33, 235, 94
Nike, KD, -18.67, 18, 122
Nike, KD, -11.33, 73, 133
Nike, KD, -10, 4, 135
Nike, KD, -30, 76, 105
Nike, KD, 0.67, 4, 151
Nike, KD, -18.4, 9, 102
Nike, KD, -27.33, 62, 109
Nike, KD, -37.33, 5, 94
Nike, KD, -38, 114, 93
Nike, KD, -58.4, 1, 52
Nike, KD, 186, 58, 429
Nike, KD, -34, 51, 99
Nike, KD, 86.67, 1, 280
Nike, KD, -12, 24, 132
Nike, KD, 15.33, 2, 173
Nike, KD, 8.67, 17, 163
Nike, KD, -8, 2, 115
Nike, KD, -11.33, 33, 133
Nike, KD, 6, 1, 159
Nike, KD, 29.33, 1075, 194
Nike, KD, 2.4, 40, 128
Nike, KD, -0.67, 14, 149
Nike, KD, 7.69, 1, 70
Nike, KD, -1.33, 121, 148
Nike, KD, 0, 201, 150
Nike, KD, -8.67, 127, 137
Nike, KD, 11.76, 1, 95
Nike, KD, 261.36, 2, 318
Nike, KD, 88.64, 6, 166
Nike, KD, 320.45, 1, 370
Nike, KD, 80.68, 2, 159
Nike, KD, -25, 2, 66
Nike, KD, 69.32, 1, 149
Nike, KD, 73.86, 6, 153
Nike, KD, 95.45, 1, 172
Nike, KD, -31.82, 1, 60
Nike, KD, 288.42, 21, 369
Nike, KD, 165.26, 13, 252
Nike, KD, 121.05, 8, 210
Nike, KD, 128.42, 22, 217
Nike, KD, 281.05, 40, 362
Nike, KD, 175.79, 33, 262
Nike, KD, 86.32, 4, 177
Nike, KD, 118.95, 6, 208
Nike, KD, 778.4, 7, 1098
Nike, KD, 107.37, 7, 197
Nike, KD, 146.32, 12, 234
Nike, KD, 121.05, 13, 210
Nike, KD, -7.86, 943, 129
Nike, KD, 94.74, 9, 185
Nike, KD, 477.89, 10, 549
Nike, KD, 111.58, 30, 201
Nike, KD, -20, 68, 108
Nike, KD, 15.56, 39, 156
Nike, KD, -34.78, 7, 75
Nike, KD, -8.89, 13, 123
Nike, KD, -1.74, 63, 113
Nike, KD, -23.48, 32, 88
Nike, KD, -9.57, 27, 104
Nike, KD, 56.11, 8, 281
Nike, KD, -27.78, 3, 130
Nike, KD, -41.67, 15, 105
Nike, KD, -46.11, 5, 97
Nike, KD, -29, 7, 142
Nike, KD, -6.96, 5, 107
Nike, KD, -20.83, 17, 95
Nike, KD, -23.48, 23, 88
Nike, KD, 207.41, 2, 415
Nike, KD, 44.67, 76, 217
Nike, KD, -20.77, 7, 103
Nike, KD, -17.69, 11, 107
Nike, KD, -2.67, 39, 146
Nike, KD, -16.92, 20, 108
Nike, KD, -0.77, 49, 129
Nike, KD, 14.67, 66, 172
Nike, KD, -3.08, 24, 126
Nike, KD, -23.08, 38, 100
Nike, KD, 46.36, 9, 322
Nike, KD, -7.73, 26, 203
Nike, KD, -33.5, 8, 133
Nike, KD, -23.08, 20, 100
Nike, KD, -3.85, 3, 125
Nike, KD, -2.31, 33, 127
Nike, KD, 6.15, 8, 138
Nike, KD, 3.85, 14, 135
Nike, KD, -5.38, 83, 123
Nike, KD, 18.18, 31, 130
Nike, KD, -8, 127, 138
Nike, KD, -58.33, 1, 50
Nike, KD, -9.23, 16, 118
Nike, KD, -11.54, 1, 115
Nike, KD, 26.92, 28, 165
Nike, KD, 5.38, 9, 137
Nike, KD, -3.85, 11, 125
Nike, KD, 58, 16, 237
Nike, KD, -11.54, 15, 115
Nike, KD, 43.33, 224, 215
Nike, KD, -36, 23, 96
Nike, KD, -39.41, 44, 103
Nike, KD, 20, 210, 204
Nike, KD, 22.61, 23, 141
Nike, KD, -9.41, 44, 154
Nike, KD, -35.33, 16, 97
Nike, KD, -20.59, 35, 135
Nike, KD, -18, 16, 164
Nike, KD, -8.5, 131, 183
Nike, KD, -43.5, 28, 113
Nike, KD, -31.33, 7, 103
Nike, KD, -38, 19, 93
Nike, KD, -36.67, 14, 95
Nike, KD, -25, 29, 165
Nike, KD, -71, 6, 58
Nike, KD, -47, 6, 106
Nike, KD, -59, 8, 82
Nike, KD, -30, 14, 105
Nike, KD, 2.67, 62, 154
Nike, KD, -22, 24, 117
Nike, KD, -44.5, 27, 111
Nike, KD, -40, 19, 120
Nike, KD, 3.48, 8, 119
Nike, KD, -15.2, 5, 106
Nike, KD, -43.2, 4, 71
Nike, KD, -26.67, 6, 110
Nike, KD, 29.57, 1, 149
Nike, KD, -20, 4, 120
Nike, KD, -44, 17, 84
Nike, KD, -44.67, 65, 83
Nike, KD, -14.5, 199, 171
Nike, KD, -33, 16, 134
Nike, KD, -41, 86, 118
Nike, KD, -58.33, 6, 75
Nike, KD, -42.22, 10, 104
Nike, KD, -40, 7, 108
Nike, KD, -35.56, 37, 116
Nike, KD, -57.14, 1, 60
Nike, KD, -47, 20, 106
Nike, KD, -26, 3, 148
Nike, KD, -60.5, 16, 79
Nike, KD, -31, 12, 138
Nike, KD, -47.22, 14, 95
Nike, KD, -56, 5, 55
Nike, KD, -70.56, 3, 53
Nike, KD, -54, 19, 92
Nike, KD, -51.5, 2, 97
Nike, KD, -55.5, 16, 89
Nike, KD, -50, 25, 90
Nike, KD, -50, 11, 90
Nike, KD, -40.56, 7, 107
Nike, KD, -36, 15, 128
Nike, KD, -38.33, 4, 111
Nike, KD, -22.22, 1, 140
Nike, KD, -67.86, 1, 45
Nike, KD, -48.33, 16, 93
Nike, KD, -62.78, 61, 67
Nike, KD, -60.56, 22, 71
Nike, KD, -63.89, 11, 65
Nike, KD, -52.78, 2, 85
Nike, KD, -39, 15, 122
Nike, KD, -42, 56, 87
Nike, KD, -21.33, 14, 118
Nike, KD, -38, 12, 93
Nike, KD, -46, 32, 81
Nike, KD, -38.67, 50, 92
Nike, KD, -36.67, 34, 95
Nike, KD, -44.67, 4, 83
Nike, KD, -50, 44, 75
Nike, KD, -38.67, 18, 92
Nike, KD, -40.67, 11, 89
Nike, KD, -0.8, 5, 124
Nike, KD, -26.67, 14, 110
Nike, KD, -54.67, 21, 68
Nike, KD, -40, 14, 90
Nike, KD, -57.33, 26, 64
Nike, KD, -2, 11, 147
Nike, KD, -12.67, 30, 131
Nike, KD, -41.33, 27, 88
Nike, KD, -44, 3, 70
Nike, KD, -27.33, 26, 109
Nike, KD, -32, 11, 102
Nike, KD, -9.33, 60, 136
Nike, KD, -44, 40, 70
Nike, KD, -43.33, 52, 85
Nike, KD, -54, 12, 69
Nike, KD, -51.11, 11, 44
Nike, KD, -40, 7, 54
Nike, KD, -44.44, 4, 50
Nike, KD, -33, 4, 67
Nike, KD, -30.43, 1, 80
Nike, KD, -34.4, 5, 82
Nike, KD, -31.33, 130, 103
Nike, KD, -24.35, 4, 87
Nike, KD, -6.96, 4, 107
Nike, KD, -8.18, 2, 101
Nike, KD, -18.46, 16, 106
Nike, KD, -38.64, 3, 135
Nike, KD, 8.24, 30, 184
Nike, KD, -35.33, 12, 97
Nike, KD, -17.33, 30, 124
Nike, KD, -62.5, 2, 75
Nike, KD, -51.67, 15, 87
Nike, KD, -21.33, 8, 118
Nike, KD, -37.33, 41, 94
Nike, KD, -30, 4, 105
Nike, KD, -38.67, 14, 92
Nike, KD, -11.33, 131, 133
Nike, Kobe, 79.23, 10, 233
Nike, Kobe, 23.08, 6, 160
Nike, Kobe, 36.92, 6, 178
Nike, Kobe, 58.5, 33, 317
Nike, Kobe, 90.77, 3, 248
Nike, Kobe, 161, 57, 522
Nike, Kobe, 6.86, 131, 187
Nike, Kobe, 30.86, 1417, 229
Nike, Kobe, 316, 27, 728
Nike, Kobe, 340.57, 34, 771
Nike, Kobe, -18.29, 505, 143
Nike, Kobe, 41.71, 828, 248
Nike, Kobe, 9.14, 1751, 191
Nike, Kobe, 139.44, 1806, 431
Nike, Kobe, 2074.44, 20, 3914
Nike, Kobe, 111.67, 218, 381
Nike, Kobe, 128.89, 208, 412
Nike, Kobe, 107.22, 237, 373
Nike, Kobe, 120.56, 848, 397
Nike, Kobe, 331.11, 253, 776
Nike, Kobe, -21.71, 402, 137
Nike, Kobe, 64.62, 1, 214
Nike, Kobe, 19.23, 2, 155
Nike, Kobe, -20.56, 25, 143
Nike, Kobe, -19.44, 20, 145
Nike, Kobe, -41.11, 12, 106
Nike, Kobe, -23.64, 2, 210
Nike, Kobe, -54.22, 3, 103
Nike, Kobe, -12, 18, 198
Nike, Kobe, -29, 109, 142
Nike, Kobe, 6, 177, 212
Nike, Kobe, -16.44, 26, 188
Nike, Kobe, 4.44, 16, 235
Nike, Kobe, 12.89, 56, 254
Nike, Kobe, -27.11, 47, 164
Nike, Kobe, -2.8, 13, 243
Nike, Kobe, 44, 1, 360
Nike, Kobe, 5.2, 42, 263
Nike, Kobe, 10.8, 18, 277
Nike, Kobe, 36.4, 23, 341
Nike, Kobe, 13.5, 35, 227
Nike, Kobe, -37, 84, 126
Nike, Kobe, -26, 43, 148
Nike, Kobe, -10.5, 141, 179
Nike, Kobe, -22.67, 18, 174
Nike, Kobe, -47.78, 65, 94
Nike, Kobe, -32.22, 24, 122
Nike, Kobe, 25.56, 36, 226
Nike, Kobe, -43.89, 51, 101
Nike, Kobe, -23.33, 49, 138
Nike, Kobe, -23.89, 19, 137
Nike, Kobe, -41.11, 91, 106
Nike, Kobe, -36.11, 10, 115
Nike, Kobe, -10.62, 40, 143
Nike, Kobe, -41, 2, 118
Nike, Kobe, -24, 41, 152
Nike, Kobe, -22.5, 35, 124
Nike, Kobe, -16.25, 75, 134
Nike, Kobe, -20, 29, 128
Nike, Kobe, 15, 10, 184
Nike, Kobe, -45.19, 10, 74
Nike, Kobe, -20.63, 48, 127
Nike, Kobe, -25, 201, 120
Nike, Kobe, 3.12, 33, 165
Nike, Kobe, 3.64, 103, 228
Nike, Kobe, -22.73, 44, 170
Nike, Kobe, 9, 42, 218
Nike, Kobe, 1.82, 100, 224
Nike, Kobe, -5.5, 96, 189
Nike, Kobe, -14.55, 141, 188
Nike, Kobe, -12, 83, 176
Nike, Kobe, 153, 100, 506
Nike, Kobe, -3.5, 60, 193
Nike, Kobe, -13.64, 5, 190
Nike, Kobe, 4, 166, 208
Nike, Kobe, -32, 35, 136
Nike, Kobe, -17, 89, 166
Nike, Kobe, -18.64, 55, 179
Nike, Kobe, 12.5, 30, 225
Nike, Kobe, -23.5, 73, 153
Nike, Kobe, -39.5, 88, 121
Nike, Kobe, -5, 63, 190
Nike, Kobe, -33.33, 1, 90
Nike, Kobe, -10.5, 133, 179
Nike, Kobe, -14.09, 57, 189
Nike, Kobe, -17.5, 3, 132
Nike, Kobe, -38.12, 88, 99
Nike, Kobe, -5.33, 133, 213
Nike, Kobe, -25, 36, 120
Nike, Kobe, 30.32, 22, 202
Nike, Kobe, -30.63, 61, 111
Nike, Kobe, -37.5, 37, 100
Nike, Kobe, -31.87, 4, 109
Nike, Kobe, -34.38, 1, 105
Nike, Kobe, 5, 31, 210
Nike, Kobe, 63.5, 41, 327
Nike, Kobe, 14.5, 32, 229
Nike, Kobe, 49, 41, 298
Nike, Kobe, 165, 6, 318
Nike, Kobe, 49, 45, 298
Nike, Kobe, 73.33, 10, 208
Nike, Kobe, 132.5, 10, 279
Nike, Kobe, 122.5, 7, 267
Nike, Kobe, 130.83, 10, 277
Nike, Kobe, 115, 8, 258
Nike, Kobe, 109.17, 11, 251
Nike, Kobe, 94.17, 13, 233
Nike, Kobe, 175, 7, 330
Nike, Kobe, 103.33, 5, 244
Nike, Kobe, 62.5, 10, 195
Nike, Kobe, 172.5, 11, 327
Nike, Kobe, 205, 7, 366
Nike, Kobe, 91.67, 15, 230
Nike, Kobe, 107, 61, 414
Nike, Kobe, 43.08, 1, 186
Nike, Kobe, 185.38, 8, 371
Nike, Kobe, 102.31, 10, 263
Nike, Kobe, 210, 1, 465
Nike, Kobe, 432.31, 7, 692
Nike, Kobe, 266.15, 7, 476
Nike, Kobe, 33, 40, 266
Nike, Kobe, 29.23, 2, 168
Nike, Kobe, 317.69, 25, 543
Nike, Kobe, 76.92, 15, 230
Nike, Kobe, 37.69, 7, 179
Nike, Kobe, 142.31, 34, 315
Nike, Kobe, 96.15, 5, 255
Nike, Kobe, 68.46, 13, 219
Nike, Kobe, 133.5, 55, 467
Nike, Kobe, 71.43, 2, 240
Nike, Kobe, 94.07, 14, 262
Nike, Kobe, 81.48, 11, 245
Nike, Kobe, 110.37, 13, 284
Nike, Kobe, 88.89, 19, 255
Nike, Kobe, 102.31, 20, 263
Nike, Kobe, 97.69, 15, 257
Nike, Kobe, 35, 50, 270
Nike, Kobe, 49.23, 11, 194
Nike, Kobe, 31.54, 4, 171
Nike, Kobe, 108.46, 12, 271
Nike, Kobe, 61.54, 9, 210
Nike, Kobe, 73.85, 3, 226
Nike, Kobe, 358.46, 5, 596
Nike, Kobe, 1015.38, 1, 1450
Nike, Kobe, 498.46, 53, 778
Nike, Kobe, 66.15, 15, 216
Nike, Kobe, 38.46, 8, 180
Nike, Kobe, 101.54, 3, 262
Nike, Kobe, 179.23, 5, 363
Nike, Kobe, 57.69, 4, 205
Nike, Kobe, 73.85, 8, 226
Nike, Kobe, 84.62, 9, 240
Nike, Kobe, 96.5, 61, 393
Nike, Kobe, 84.67, 26, 277
Nike, Kobe, 41.33, 21, 212
Nike, Kobe, 3.85, 3, 135
Nike, Kobe, 30.77, 2, 170
Nike, Kobe, 40, 4, 196
Nike, Kobe, 203.57, 3, 425
Nike, Kobe, 32.86, 8, 186
Nike, Kobe, -1.5, 33, 197
Nike, Kobe, 5.56, 19, 190
Nike, Kobe, -2.86, 3, 136
Nike, Kobe, 13.57, 32, 159
Nike, Kobe, 43.33, 63, 258
Nike, Kobe, 11.43, 4, 156
Nike, Kobe, 11.5, 21, 223
Nike, Kobe, -13, 25, 174
Nike, Kobe, 10, 4, 154
Nike, Kobe, 69.17, 2, 203
Nike, Kobe, 100.71, 58, 281
Nike, Kobe, 43.57, 14, 201
Nike, Kobe, 20, 3, 168
Nike, Kobe, 67.14, 45, 234
Nike, Kobe, 13.57, 7, 159
Nike, Kobe, 10.71, 6, 155
Nike, Kobe, 10.71, 3, 155
Nike, Kobe, -17.14, 2, 116
Nike, Kobe, -27.27, 1, 80
Nike, Kobe, 2.14, 17, 143
Nike, Kobe, 10.71, 33, 155
Nike, Kobe, 44, 42, 288
Nike, Kobe, 22.86, 11, 172
Nike, Kobe, 36.43, 5, 191
Nike, Kobe, 140, 31, 336
Nike, Kobe, 3.57, 5, 145
Nike, Kobe, 43.33, 15, 258
Nike, Kobe, 52.14, 6, 213
Nike, Kobe, 44.29, 20, 202
Nike, Kobe, 28.5, 36, 257
Nike, Kobe, 63.57, 16, 229
Nike, Kobe, 38.57, 22, 194
Nike, Kobe, 63.33, 84, 245
Nike, Kobe, 24, 27, 186
Nike, Kobe, 9.33, 32, 164
Nike, Kobe, 68.57, 95, 236
Nike, Kobe, 2, 56, 204
Nike, Kobe, 30.45, 12, 287
Nike, Kobe, 99.29, 52, 279
Nike, Kobe, 33.57, 13, 187
Nike, Kobe, 72.14, 55, 241
Nike, Kobe, 80, 30, 252
Nike, Kobe, 42.86, 11, 200
Nike, Kobe, -21.82, 6, 86
Nike, Kobe, 40.71, 41, 197
Nike, Kobe, 84.29, 51, 258
Nike, Kobe, 75.5, 43, 351
Nike, Kobe, 45.71, 16, 204
Nike, Kobe, 18.75, 136, 190
Nike, Kobe, 11.3, 3, 128
Nike, Kobe, 471.43, 1, 800
Nike, Kobe, 82.14, 20, 255
Nike, Kobe, 52.86, 6, 214
Nike, Kobe, 7.14, 2, 150
Nike, Kobe, 34.29, 10, 188
Nike, Kobe, 255, 113, 497
Nike, Kobe, 8.75, 43, 174
Nike, Kobe, 46.43, 34, 205
Nike, Kobe, 41.11, 81, 254
Nike, Kobe, 7.5, 12, 172
Nike, Kobe, -26.25, 2, 118
Nike, Kobe, -21.71, 6, 137
Nike, Kobe, 2.5, 17, 164
Nike, Kobe, 25, 88, 200
Nike, Kobe, 7.22, 54, 193
Nike, Kobe, -10.86, 10, 156
Nike, Kobe, -3.12, 70, 155
Nike, Kobe, 11.25, 16, 178
Nike, Kobe, 3.12, 19, 165
Nike, Kobe, -5.88, 1, 160
Nike, Kobe, 8.13, 9, 173
Nike, Kobe, 9.44, 36, 197
Nike, Kobe, 0, 24, 160
Nike, Kobe, -6.67, 4, 168
Nike, Kobe, -34.4, 41, 164
Nike, Kobe, -49.78, 26, 113
Nike, Kobe, 26.4, 114, 316
Nike, Kobe, 77.5, 54, 355
Nike, Kobe, 11.11, 24, 250
Nike, Kobe, 36.44, 113, 307
Nike, Kobe, 34.67, 90, 303
Nike, Kobe, 35.11, 56, 304
Nike, Kobe, -3.56, 31, 217
Nike, Kobe, 15.11, 35, 259
Nike, Kobe, -4, 60, 216
Nike, Kobe, 62.5, 93, 325
Nike, Kobe, 14.5, 90, 229
Nike, Kobe, 4.9, 22, 257
Nike, Kobe, 5.5, 76, 211
Nike, Kobe, 63.18, 44, 359
Nike, Kobe, 10.22, 169, 248
Nike, Kobe, -7.56, 76, 208
Nike, Kobe, 0, 1, 125
Nike, Kobe, 123.53, 1, 760
Nike, Kobe, 224.41, 2, 1103
Nike, Kobe, 458.82, 1, 1900
Nike, Kobe, 36.36, 1, 300
Nike, Kobe, 127.27, 1, 500
Nike, Kobe, -27.11, 37, 164
Nike, Kobe, 12.89, 66, 254
Nike, Kobe, -18.22, 34, 184
Nike, Kobe, -2.18, 238, 269
Nike, Kobe, -26.91, 18, 201
Nike, Kobe, -34.55, 36, 180
Nike, Kobe, 8.33, 2, 130
Nike, Kobe, -61.25, 44, 62
Nike, Kobe, -45, 2, 88
Nike, Kobe, -17.5, 98, 132
Nike, Kobe, -58.13, 286, 67
Nike, Kobe, 22.5, 3, 196
Nike, Kobe, 3.12, 66, 165
Nike, Kobe, -25.62, 26, 119
Nike, Kobe, -58, 374, 63
Nike, Kobe, 34.67, 3, 202
Nike, Kobe, 38.13, 39, 221
Nike, Kobe, -33.75, 109, 106
Nike, Kobe, -35, 62, 104
Nike, Kobe, -26.25, 119, 118
Nike, Kobe, -48.12, 33, 83
Nike, Kobe, -40, 131, 96
Nike, Kobe, -27.5, 96, 116
Nike, Kobe, -38.67, 34, 92
Nike, Kobe, -43.75, 222, 90
Nike, Kobe, -29.37, 59, 113
Nike, Kobe, -19.17, 9, 97
Nike, Kobe, -17.5, 7, 132
Nike, Kobe, -28.67, 46, 107
Nike, Kobe, -37, 102, 126
Nike, Kobe, -43.5, 142, 113
Nike, Kobe, -46, 173, 108
Nike, Kobe, -31.5, 186, 137
Nike, Kobe, -34, 70, 132
Nike, Kobe, -28.75, 36, 114
Nike, Kobe, -25.62, 52, 119
Nike, Kobe, -39.38, 89, 97
Nike, Kobe, -52.5, 82, 76
Nike, Kobe, -15.62, 64, 135
Nike, Kobe, -54.37, 109, 73
Nike, Kobe, -34.67, 2, 98
Nike, Kobe, -46.67, 1, 80
Nike, Kobe, -48, 2, 78
Nike, Kobe, -53.33, 1, 70
Nike, Kobe, -33.33, 3, 100
Nike, Kobe, -49.38, 69, 81
Nike, Kobe, -1.88, 20, 157
Nike, Kobe, -20.67, 60, 119
Nike, Kobe, 3.57, 34, 145
Nike, Kobe, -18.13, 14, 131
Nike, Kobe, 5.71, 3, 148
Nike, Kobe, 25, 11, 175
Nike, Kobe, 16.43, 15, 163
Nike, Kobe, -1.43, 41, 138
Nike, Kobe, 6.43, 3, 149
Nike, Kobe, -25.38, 3, 97
Nike, Kobe, 35, 801, 189
Nike, Kobe, 23.57, 52, 173
Nike, Kobe, -14.29, 1, 120
Nike, Kobe, 166.33, 11, 799
Nike, Kobe, 24.5, 965, 249
Nike, Kobe, -20.5, 71, 159
Nike, Kobe, -22, 272, 156
Nike, Kobe, -23, 283, 154
Nike, Kobe, -5, 5, 114
Nike, Kobe, -39.23, 11, 79
Nike, Kobe, 327.5, 5, 513
Nike, Kobe, 103.85, 1, 265
Nike, Kobe, -11.33, 160, 133
Nike, Kobe, -42.73, 105, 126
Nike, Kobe, -57.69, 23, 55
Nike, Kobe, 1, 1, 101
Nike, Kobe, -30, 1, 70
Nike, Kobe, 41.18, 2, 120
Nike, Kobe, -25, 2, 75
Nike, Kobe, -14.5, 24, 171
Nike, Kobe, -10, 1, 117
Nike, Kobe, -23.08, 1, 100
Nike, Kobe, -76.47, 1, 40
Nike, Kobe, -20, 312, 140
Nike, Kobe, 32, 9, 231
Nike, Kobe, -16.5, 67, 167
Nike, Kobe, -19.44, 18, 145
Nike, Kobe, -18.46, 184, 212
Nike, Kobe, -38.33, 39, 111
Nike, Kobe, -29.44, 17, 127
Nike, Kobe, 56.43, 2, 219
Nike, Kobe, 153.33, 7, 304
Nike, Kobe, 109.17, 1, 251
Nike, Kobe, 33.91, 24, 154
Nike, Kobe, 62.31, 5, 211
Nike, Kobe, 69.23, 3, 220
Nike, Kobe, 39.29, 17, 195
Nike, Kobe, 4.35, 1, 120
Nike, Kobe, -14.64, 12, 239
Nike, Kobe, 9.38, 29, 175
Nike, Kobe, -0.62, 20, 159
Nike, Kobe, -52.67, 64, 71
Nike, Kobe, -41, 31, 118
Nike, Kobe, -54.67, 118, 68
Nike, Kobe, 6.25, 40, 170
Nike, Kobe, 14.29, 213, 160
Nike, Kobe, -12, 120, 176
Nike, Kobe, -15.5, 164, 169
Nike, Kobe, 4, 181, 104
Nike, Kobe, -52.44, 7, 107
Nike, Kobe, 123.33, 2, 268
Nike, Kobe, 48.12, 33, 237
Nike, Kobe, 38.46, 4, 180
Nike, Lebron, 1.71, 469, 178
Nike, Lebron, 22.86, 1656, 215
Nike, Lebron, -28, 68, 144
Nike, Lebron, 27.43, 234, 223
Nike, Lebron, -51, 26, 98
Nike, Lebron, 35, 4, 189
Nike, Lebron, -4.5, 52, 191
Nike, Lebron, -15, 76, 187
Nike, Lebron, -14.29, 1, 120
Nike, Lebron, -30, 14, 140
Nike, Lebron, -23.5, 118, 153
Nike, Lebron, 17.86, 1, 165
Nike, Lebron, -51, 15, 98
Nike, Lebron, -52, 17, 96
Nike, Lebron, -37, 36, 126
Nike, Lebron, -56, 33, 88
Nike, Lebron, -8.4, 57, 229
Nike, Lebron, -16.73, 17, 229
Nike, Lebron, -21.45, 45, 216
Nike, Lebron, -25.08, 15, 221
Nike, Lebron, -6.78, 52, 275
Nike, Lebron, -38.55, 30, 169
Nike, Lebron, -24, 43, 152
Nike, Lebron, -19, 27, 162
Nike, Lebron, -40, 24, 120
Nike, Lebron, -20, 58, 160
Nike, Lebron, -44.5, 26, 111
Nike, Lebron, -28, 113, 144
Nike, Lebron, -42.5, 7, 115
Nike, Lebron, -48.24, 4, 88
Nike, Lebron, -2.86, 51, 170
Nike, Lebron, -7.89, 41, 175
Nike, Lebron, -52.94, 4, 80
Nike, Lebron, -28.82, 21, 121
Nike, Lebron, -61.76, 8, 65
Nike, Lebron, -17.06, 6, 141
Nike, Lebron, -60.59, 1, 67
Nike, Lebron, -59.41, 5, 69
Nike, Lebron, -46.32, 11, 102
Nike, Lebron, 20.53, 35, 229
Nike, Lebron, -37.06, 21, 107
Nike, Lebron, -12.35, 1, 149
Nike, Lebron, -57.73, 8, 93
Nike, Lebron, -27.5, 75, 145
Nike, Lebron, 30, 69, 325
Nike, Lebron, -19.09, 307, 178
Nike, Lebron, -32.5, 156, 135
Nike, Lebron, -40.5, 30, 119
Nike, Lebron, -56.43, 4, 61
Nike, Lebron, -45, 30, 110
Nike, Lebron, 2.4, 522, 256
Nike, Lebron, -41, 52, 118
Nike, Lebron, -41.36, 24, 129
Nike, Lebron, -12.5, 1, 140
Nike, Lebron, -29.55, 43, 155
Nike, Lebron, -19.09, 31, 178
Nike, Lebron, -12, 34, 176
Nike, Lebron, -41.5, 31, 117
Nike, Lebron, -38, 14, 124
Nike, Lebron, -33.6, 80, 166
Nike, Lebron, -44.4, 39, 139
Nike, Lebron, -19.6, 43, 201
Nike, Lebron, -28.8, 40, 178
Nike, Lebron, -47.6, 17, 131
Nike, Lebron, -42.91, 43, 157
Nike, Lebron, -45.5, 12, 109
Nike, Lebron, -50.91, 19, 135
Nike, Lebron, -37.82, 14, 171
Nike, Lebron, -32.67, 28, 202
Nike, Lebron, -37.45, 23, 172
Nike, Lebron, -25, 8, 150
Nike, Lebron, 1.76, 2, 173
Nike, Lebron, -31, 52, 138
Nike, Lebron, -32, 31, 136
Nike, Lebron, -31, 21, 138
Nike, Lebron, -52, 29, 84
Nike, Lebron, -28.57, 9, 125
Nike, Lebron, -45.14, 6, 96
Nike, Lebron, -54.5, 33, 91
Nike, Lebron, -33, 55, 134
Nike, Lebron, -52.57, 23, 83
Nike, Lebron, -41.14, 28, 103
Nike, Lebron, -35.43, 46, 113
Nike, Lebron, -32.5, 50, 135
Nike, Lebron, -31.54, 7, 89
Nike, Lebron, -23.08, 1, 100
Nike, Lebron, -40, 2, 78
Nike, Lebron, -61.54, 1, 50
Nike, Lebron, -20, 2, 104
Nike, Lebron, -43.5, 17, 113
Nike, Lebron, -44.09, 20, 123
Nike, Lebron, -26, 21, 148
Nike, Lebron, 2.4, 166, 256
Nike, Lebron, -41, 40, 118
Nike, Lebron, -60, 46, 88
Nike, Lebron, -54.5, 15, 91
Nike, Lebron, -58.5, 2, 83
Nike, Lebron, -53.5, 38, 93
Nike, Lebron, -51, 6, 98
Nike, Lebron, -60.5, 3, 79
Nike, Lebron, -46.5, 29, 107
Nike, Lebron, -23.5, 42, 153
Nike, Lebron, -31.25, 2, 110
Nike, Lebron, -59.55, 9, 89
Nike, Lebron, -49, 14, 102
Nike, Lebron, -25.33, 2, 168
Nike, Lebron, -60, 30, 80
Nike, Lebron, -46, 5, 108
Nike, Lebron, -36.36, 9, 175
Nike, Lebron, -45.78, 7, 122
Nike, Lebron, -24.5, 70, 151
Nike, Lebron, -58, 27, 84
Nike, Lebron, -50.67, 65, 74
Nike, Lebron, -14.38, 5, 137
Nike, Lebron, -46, 4, 81
Nike, Lebron, -42, 13, 87
Nike, Lebron, -31.33, 7, 103
Nike, Lebron, 25.63, 40, 201
Nike, Lebron, -28.67, 8, 107
Nike, Lebron, -5.33, 6, 142
Nike, Lebron, -31.87, 6, 109
Nike, Lebron, -41.33, 28, 88
Nike, Lebron, -38, 2, 93
Nike, Lebron, -58, 32, 84
Nike, Lebron, -59.5, 4, 81
Nike, Lebron, -57.5, 24, 85
Nike, Lebron, -18.86, 41, 142
Nike, Lebron, -27.43, 28, 127
Nike, Lebron, -44, 77, 98
Nike, Lebron, -38.57, 7, 86
Nike, Lebron, -46.29, 74, 94
Nike, Lebron, -62, 18, 57
Nike, Lebron, -59.33, 33, 61
Nike, Lebron, -49.33, 10, 76
Nike, Lebron, -11.33, 3, 133
Nike, Lebron, -41.71, 86, 102
Nike, Lebron, 111.43, 28, 370
Nike, Lebron, -37.14, 11, 110
Nike, Lebron, -45, 3, 77
Nike, Lebron, -61.71, 58, 67
Nike, Lebron, -42.86, 1, 80
Nike, Lebron, -49.14, 4, 89
Nike, Lebron, -34.29, 3, 92
Nike, Lebron, -41.71, 22, 102
Nike, Lebron, -42.86, 3, 80
Nike, Lebron, -49.71, 24, 88
Nike, Lebron, -44, 35, 98
Nike, Lebron, -10.81, 391, 165
